prompt_id,error_type,prompt_tokens,chosen_tokens,rejected_tokens,length_delta,normalized_length_delta,token_edit_distance,step_count_delta,final_answer_correct,numeric_delta,error_node_depth,num_nodes_changed,num_edges_changed,op,dag_depth
4_p31,missing_node,106,132,123,-9,-0.06818181818181818,18,0,True,0.0,,,,10,2
6_p20,missing_node,115,235,154,-81,-0.3446808510638298,113,-4,True,0.0,,,,10,2
22_p44,missing_node,106,129,117,-12,-0.09302325581395349,30,0,True,0.0,,,,10,2
15_p26,missing_node,110,237,140,-97,-0.4092827004219409,110,-5,True,0.0,,,,10,2
20_p15,missing_node,115,134,112,-22,-0.16417910447761194,23,0,True,0.0,,,,10,2
17_p7,missing_node,120,262,217,-45,-0.1717557251908397,45,-2,True,0.0,,,,10,2
16_p10,missing_node,119,271,199,-72,-0.2656826568265683,74,-4,True,0.0,,,,10,2
12_p44,missing_node,116,136,101,-35,-0.25735294117647056,35,-1,True,0.0,,,,10,2
2_p44,missing_node,126,149,128,-21,-0.14093959731543623,34,0,True,0.0,,,,10,2
3_p1,missing_node,119,265,139,-126,-0.47547169811320755,128,-4,True,0.0,,,,10,2
0_p24,missing_node,106,126,117,-9,-0.07142857142857142,14,0,True,0.0,,,,10,2
5_p21,missing_node,113,134,102,-32,-0.23880597014925373,42,-1,True,0.0,,,,10,2
5_p3,missing_node,106,128,106,-22,-0.171875,23,0,True,0.0,,,,10,2
4_p47,missing_node,117,136,120,-16,-0.11764705882352941,25,0,True,0.0,,,,10,2
22_p33,missing_node,108,131,115,-16,-0.12213740458015267,25,0,True,0.0,,,,10,2
6_p47,missing_node,121,134,117,-17,-0.12686567164179105,22,0,True,0.0,,,,10,2
20_p29,missing_node,115,235,160,-75,-0.3191489361702128,91,-4,True,0.0,,,,10,2
13_p45,missing_node,116,255,210,-45,-0.17647058823529413,45,-2,True,0.0,,,,10,2
3_p15,missing_node,115,132,124,-8,-0.06060606060606061,15,0,True,0.0,,,,10,2
6_p46,missing_node,111,130,112,-18,-0.13846153846153847,36,0,True,0.0,,,,10,2
9_p32,missing_node,113,247,194,-53,-0.2145748987854251,53,-3,True,0.0,,,,10,2
2_p43,missing_node,113,253,198,-55,-0.21739130434782608,55,-3,True,0.0,,,,10,2
12_p17,missing_node,122,140,122,-18,-0.12857142857142856,28,0,True,0.0,,,,10,2
14_p26,missing_node,115,132,123,-9,-0.06818181818181818,14,0,True,0.0,,,,10,2
0_p34,missing_node,123,231,167,-64,-0.27705627705627706,69,-3,True,0.0,,,,10,2
5_p37,missing_node,113,239,137,-102,-0.42677824267782427,133,-5,True,0.0,,,,10,2
21_p9,missing_node,117,144,136,-8,-0.05555555555555555,17,0,True,0.0,,,,10,2
4_p33,missing_node,109,131,114,-17,-0.1297709923664122,26,0,True,0.0,,,,10,2
1_p23,missing_node,111,248,207,-41,-0.16532258064516128,41,-1,True,0.0,,,,10,2
15_p19,missing_node,117,231,176,-55,-0.23809523809523808,55,-3,True,0.0,,,,10,2
18_p30,missing_node,126,235,180,-55,-0.23404255319148937,55,-3,True,0.0,,,,10,2
11_p31,missing_node,111,132,120,-12,-0.09090909090909091,29,0,True,0.0,,,,10,2
20_p40,missing_node,112,130,121,-9,-0.06923076923076923,14,0,True,0.0,,,,10,2
5_p35,missing_node,112,130,114,-16,-0.12307692307692308,23,0,True,0.0,,,,10,2
10_p45,missing_node,122,134,122,-12,-0.08955223880597014,19,0,True,0.0,,,,10,2
0_p16,missing_node,122,277,155,-122,-0.4404332129963899,126,-3,True,0.0,,,,10,2
18_p47,missing_node,113,251,194,-57,-0.22709163346613545,57,-3,True,0.0,,,,10,2
5_p40,missing_node,113,251,209,-42,-0.16733067729083664,42,-1,True,0.0,,,,10,2
10_p14,missing_node,121,272,186,-86,-0.3161764705882353,97,-3,True,0.0,,,,10,2
4_p44,missing_node,115,253,208,-45,-0.17786561264822134,45,-2,True,0.0,,,,10,2
3_p0,missing_node,111,130,112,-18,-0.13846153846153847,36,0,True,0.0,,,,10,2
18_p34,missing_node,112,126,112,-14,-0.1111111111111111,35,0,True,0.0,,,,10,2
8_p19,missing_node,114,134,118,-16,-0.11940298507462686,25,0,True,0.0,,,,10,2
4_p8,missing_node,112,130,118,-12,-0.09230769230769231,19,0,True,0.0,,,,10,2
14_p9,missing_node,112,130,117,-13,-0.1,18,0,True,0.0,,,,10,2
6_p47,missing_node,122,147,129,-18,-0.12244897959183673,21,0,True,0.0,,,,10,2
6_p16,missing_node,126,142,123,-19,-0.13380281690140844,37,0,True,0.0,,,,10,2
6_p14,missing_node,119,138,121,-17,-0.12318840579710146,22,0,True,0.0,,,,10,2
14_p31,missing_node,119,277,191,-86,-0.3104693140794224,100,-4,True,0.0,,,,10,2
19_p28,missing_node,122,237,182,-55,-0.2320675105485232,56,-3,True,0.0,,,,10,2
10_p11,missing_node,124,128,112,-16,-0.125,16,0,True,0.0,,,,10,2
18_p38,missing_node,118,140,132,-8,-0.05714285714285714,17,0,True,0.0,,,,10,2
4_p8,missing_node,122,241,135,-106,-0.43983402489626555,129,-5,True,0.0,,,,10,2
14_p43,missing_node,122,147,112,-35,-0.23809523809523808,43,-1,False,-8.0,,,,10,2
2_p46,missing_node,122,245,172,-73,-0.2979591836734694,84,-4,True,0.0,,,,10,2
19_p43,missing_node,114,139,126,-13,-0.09352517985611511,18,0,True,0.0,,,,10,2
12_p13,missing_node,115,134,117,-17,-0.12686567164179105,26,0,True,0.0,,,,10,2
19_p45,missing_node,112,129,117,-12,-0.09302325581395349,19,0,True,0.0,,,,10,2
18_p45,missing_node,126,136,124,-12,-0.08823529411764706,19,0,True,0.0,,,,10,2
5_p32,missing_node,111,132,125,-7,-0.05303030303030303,8,0,True,0.0,,,,10,2
21_p31,missing_node,114,134,122,-12,-0.08955223880597014,30,0,True,0.0,,,,10,2
5_p45,missing_node,122,147,114,-33,-0.22448979591836735,35,-1,True,0.0,,,,10,2
22_p1,missing_node,110,250,205,-45,-0.18,45,-2,True,0.0,,,,10,2
17_p19,missing_node,113,253,200,-53,-0.20948616600790515,53,-3,True,0.0,,,,10,2
4_p37,missing_node,114,134,118,-16,-0.11940298507462686,25,0,True,0.0,,,,10,2
7_p39,missing_node,113,251,194,-57,-0.22709163346613545,57,-3,True,0.0,,,,10,2
6_p1,missing_node,115,132,123,-9,-0.06818181818181818,14,0,True,0.0,,,,10,2
14_p0,missing_node,113,134,117,-17,-0.12686567164179105,26,0,True,0.0,,,,10,2
16_p1,missing_node,117,156,134,-22,-0.14102564102564102,32,0,False,-9.0,,,,10,2
6_p12,missing_node,113,246,201,-45,-0.18292682926829268,45,-2,True,0.0,,,,10,2
10_p16,missing_node,129,275,177,-98,-0.3563636363636364,100,-3,True,0.0,,,,10,2
16_p46,missing_node,125,136,104,-32,-0.23529411764705882,32,-1,True,0.0,,,,10,2
22_p6,missing_node,122,233,158,-75,-0.3218884120171674,86,-3,False,1.0,,,,10,2
0_p42,missing_node,122,263,190,-73,-0.27756653992395436,76,-3,True,0.0,,,,10,2
2_p47,missing_node,122,269,183,-86,-0.31970260223048325,101,-3,True,0.0,,,,10,2
8_p15,missing_node,109,126,109,-17,-0.1349206349206349,22,0,True,0.0,,,,10,2
6_p27,missing_node,109,131,111,-20,-0.15267175572519084,25,0,True,0.0,,,,10,2
3_p44,missing_node,115,132,116,-16,-0.12121212121212122,23,0,True,0.0,,,,10,2
11_p46,missing_node,123,231,185,-46,-0.19913419913419914,46,-1,True,0.0,,,,10,2
3_p38,missing_node,113,275,222,-53,-0.19272727272727272,55,-3,True,0.0,,,,10,2
0_p17,missing_node,117,267,157,-110,-0.41198501872659177,113,-4,True,0.0,,,,10,2
11_p11,missing_node,119,285,232,-53,-0.18596491228070175,55,-3,True,0.0,,,,10,2
5_p12,missing_node,122,134,110,-24,-0.1791044776119403,24,0,True,0.0,,,,10,2
14_p23,missing_node,112,131,113,-18,-0.13740458015267176,36,0,True,0.0,,,,10,2
18_p17,missing_node,111,257,180,-77,-0.29961089494163423,79,-3,True,0.0,,,,10,2
15_p45,missing_node,122,141,124,-17,-0.12056737588652482,22,0,True,0.0,,,,10,2
11_p3,missing_node,112,148,131,-17,-0.11486486486486487,26,0,True,0.0,,,,10,2
14_p17,missing_node,124,144,117,-27,-0.1875,28,-1,True,0.0,,,,10,2
16_p47,missing_node,118,253,196,-57,-0.22529644268774704,57,-3,True,0.0,,,,10,2
5_p23,missing_node,121,144,126,-18,-0.125,52,0,True,0.0,,,,10,2
16_p23,missing_node,126,135,96,-39,-0.28888888888888886,40,-1,True,0.0,,,,10,2
3_p39,missing_node,120,253,194,-59,-0.233201581027668,59,-3,True,0.0,,,,10,2
3_p15,missing_node,122,249,194,-55,-0.22088353413654618,55,-3,True,0.0,,,,10,2
7_p46,missing_node,109,126,109,-17,-0.1349206349206349,22,0,True,0.0,,,,10,2
1_p42,missing_node,122,134,122,-12,-0.08955223880597014,19,0,True,0.0,,,,10,2
7_p46,missing_node,114,146,130,-16,-0.1095890410958904,22,-1,True,0.0,,,,10,2
10_p20,missing_node,116,132,123,-9,-0.06818181818181818,14,0,True,0.0,,,,10,2
17_p4,missing_node,115,132,124,-8,-0.06060606060606061,15,0,True,0.0,,,,10,2
0_p37,missing_node,122,237,182,-55,-0.2320675105485232,55,-3,True,0.0,,,,10,2
10_p35,missing_node,115,148,118,-30,-0.20270270270270271,32,0,True,0.0,,,,10,2
9_p5,missing_node,122,144,128,-16,-0.1111111111111111,25,0,True,0.0,,,,10,2
10_p19,missing_node,116,134,126,-8,-0.05970149253731343,41,0,True,0.0,,,,10,2
13_p7,missing_node,118,253,211,-42,-0.16600790513833993,42,-1,True,0.0,,,,10,2
12_p10,missing_node,112,129,105,-24,-0.18604651162790697,24,0,True,0.0,,,,10,2
21_p13,missing_node,126,233,178,-55,-0.23605150214592274,55,-3,True,0.0,,,,10,2
0_p45,missing_node,122,233,162,-71,-0.30472103004291845,81,-3,True,0.0,,,,10,2
9_p32,missing_node,116,133,121,-12,-0.09022556390977443,19,0,True,0.0,,,,10,2
20_p46,missing_node,126,263,152,-111,-0.4220532319391635,124,-3,True,0.0,,,,10,2
19_p43,missing_node,126,257,212,-45,-0.17509727626459143,45,-2,True,0.0,,,,10,2
8_p20,missing_node,126,136,120,-16,-0.11764705882352941,23,0,True,0.0,,,,10,2
15_p22,missing_node,123,273,216,-57,-0.2087912087912088,60,-3,True,0.0,,,,10,2
14_p40,missing_node,119,145,116,-29,-0.2,34,-1,True,0.0,,,,10,2
16_p41,missing_node,115,132,115,-17,-0.12878787878787878,22,0,True,0.0,,,,10,2
18_p17,missing_node,112,129,112,-17,-0.13178294573643412,22,0,True,0.0,,,,10,2
21_p8,missing_node,125,142,128,-14,-0.09859154929577464,16,0,True,0.0,,,,10,2
7_p38,missing_node,128,146,104,-42,-0.2876712328767123,47,-1,False,-4.0,,,,10,2
10_p26,missing_node,110,131,115,-16,-0.12213740458015267,25,0,True,0.0,,,,10,2
1_p46,missing_node,122,241,155,-86,-0.35684647302904565,100,-4,True,0.0,,,,10,2
13_p13,missing_node,111,131,115,-16,-0.12213740458015267,25,0,True,0.0,,,,10,2
0_p27,missing_node,122,134,125,-9,-0.06716417910447761,14,0,True,0.0,,,,10,2
15_p21,missing_node,126,127,98,-29,-0.2283464566929134,49,0,True,0.0,,,,10,2
2_p43,missing_node,112,131,114,-17,-0.1297709923664122,26,0,True,0.0,,,,10,2
11_p7,missing_node,126,233,116,-117,-0.5021459227467812,135,-5,True,0.0,,,,10,2
16_p47,missing_node,116,226,113,-113,-0.5,130,-4,True,0.0,,,,10,2
22_p35,missing_node,120,263,163,-100,-0.38022813688212925,102,-3,True,0.0,,,,10,2
6_p47,missing_node,114,250,165,-85,-0.34,100,-3,True,0.0,,,,10,2
15_p47,missing_node,129,267,138,-129,-0.48314606741573035,131,-3,True,0.0,,,,10,2
0_p36,missing_node,123,159,141,-18,-0.11320754716981132,45,0,True,0.0,,,,10,2
14_p36,missing_node,122,134,122,-12,-0.08955223880597014,19,0,True,0.0,,,,10,2
21_p1,missing_node,123,152,118,-34,-0.2236842105263158,37,-1,True,0.0,,,,10,2
21_p0,missing_node,114,133,121,-12,-0.09022556390977443,21,0,True,0.0,,,,10,2
20_p44,missing_node,114,264,135,-129,-0.48863636363636365,131,-3,True,0.0,,,,10,2
17_p27,missing_node,116,132,115,-17,-0.12878787878787878,22,0,True,0.0,,,,10,2
7_p42,missing_node,122,261,161,-100,-0.3831417624521073,115,-4,True,0.0,,,,10,2
12_p41,missing_node,126,255,196,-59,-0.23137254901960785,60,-3,True,0.0,,,,10,2
22_p29,missing_node,121,144,136,-8,-0.05555555555555555,41,0,True,0.0,,,,10,2
18_p26,missing_node,120,143,99,-44,-0.3076923076923077,47,0,True,0.0,,,,10,2
4_p15,missing_node,126,263,210,-53,-0.20152091254752852,55,-3,True,0.0,,,,10,2
13_p14,missing_node,117,140,98,-42,-0.3,51,0,True,0.0,,,,10,2
22_p45,missing_node,115,134,118,-16,-0.11940298507462686,26,0,True,0.0,,,,10,2
14_p19,missing_node,115,257,205,-52,-0.20233463035019456,55,-3,True,0.0,,,,10,2
18_p23,missing_node,121,159,129,-30,-0.18867924528301888,34,-1,False,-2.0,,,,10,2
14_p11,missing_node,125,136,120,-16,-0.11764705882352941,23,0,True,0.0,,,,10,2
20_p11,missing_node,116,132,106,-26,-0.19696969696969696,40,0,True,0.0,,,,10,2
7_p23,missing_node,130,257,200,-57,-0.22178988326848248,60,-3,True,0.0,,,,10,2
14_p36,missing_node,115,133,110,-23,-0.17293233082706766,24,0,True,0.0,,,,10,2
8_p18,missing_node,127,258,213,-45,-0.1744186046511628,45,-2,True,0.0,,,,10,2
7_p36,missing_node,124,265,208,-57,-0.21509433962264152,60,-3,True,0.0,,,,10,2
20_p2,missing_node,122,241,186,-55,-0.22821576763485477,55,-3,True,0.0,,,,10,2
20_p44,missing_node,119,142,120,-22,-0.15492957746478872,49,0,True,0.0,,,,10,2
2_p3,missing_node,128,256,211,-45,-0.17578125,45,-2,True,0.0,,,,10,2
16_p7,missing_node,122,253,158,-95,-0.37549407114624506,108,-4,True,0.0,,,,10,2
15_p47,missing_node,115,134,118,-16,-0.11940298507462686,25,0,True,0.0,,,,10,2
19_p6,missing_node,114,134,112,-22,-0.16417910447761194,22,0,True,0.0,,,,10,2
10_p16,missing_node,115,134,121,-13,-0.09701492537313433,30,0,True,0.0,,,,10,2
21_p34,missing_node,124,255,175,-80,-0.3137254901960784,100,-3,True,0.0,,,,10,2
13_p30,missing_node,119,255,198,-57,-0.2235294117647059,66,-1,False,4.0,,,,10,2
19_p16,missing_node,123,167,147,-20,-0.11976047904191617,22,0,True,0.0,,,,10,2
2_p8,missing_node,121,143,131,-12,-0.08391608391608392,17,0,True,0.0,,,,10,2
21_p40,missing_node,122,247,135,-112,-0.4534412955465587,120,-4,True,0.0,,,,10,2
17_p1,missing_node,129,255,203,-52,-0.20392156862745098,55,-3,True,0.0,,,,10,2
2_p42,missing_node,121,143,127,-16,-0.11188811188811189,16,0,True,0.0,,,,10,2
2_p33,missing_node,126,255,159,-96,-0.3764705882352941,116,-3,True,0.0,,,,10,2
19_p44,missing_node,129,261,208,-53,-0.20306513409961685,55,-3,True,0.0,,,,10,2
11_p41,missing_node,116,262,121,-141,-0.5381679389312977,143,-4,True,0.0,,,,10,2
11_p23,missing_node,118,140,120,-20,-0.14285714285714285,25,0,True,0.0,,,,10,2
14_p36,missing_node,122,141,132,-9,-0.06382978723404255,14,0,True,0.0,,,,10,2
8_p29,missing_node,117,147,135,-12,-0.08163265306122448,38,0,True,0.0,,,,10,2
8_p19,missing_node,114,134,107,-27,-0.20149253731343283,29,-1,True,0.0,,,,10,2
12_p29,missing_node,123,137,119,-18,-0.13138686131386862,60,0,True,0.0,,,,10,2
19_p12,missing_node,126,255,145,-110,-0.43137254901960786,130,-3,True,0.0,,,,10,2
7_p11,missing_node,126,255,202,-53,-0.20784313725490197,55,-3,True,0.0,,,,10,2
9_p38,missing_node,114,235,160,-75,-0.3191489361702128,90,-4,True,0.0,,,,10,2
19_p6,missing_node,115,136,118,-18,-0.1323529411764706,28,0,True,0.0,,,,10,2
10_p40,missing_node,116,131,118,-13,-0.09923664122137404,18,0,True,0.0,,,,10,2
19_p25,missing_node,114,134,126,-8,-0.05970149253731343,17,0,True,0.0,,,,10,2
18_p44,missing_node,116,134,118,-16,-0.11940298507462686,22,0,False,-9.0,,,,10,2
20_p18,missing_node,122,269,174,-95,-0.35315985130111527,108,-3,True,0.0,,,,10,2
13_p46,missing_node,131,263,172,-91,-0.34600760456273766,99,-4,True,0.0,,,,10,2
1_p40,missing_node,116,131,115,-16,-0.12213740458015267,23,0,True,0.0,,,,10,2
21_p39,missing_node,124,147,135,-12,-0.08163265306122448,19,0,True,0.0,,,,10,2
15_p30,missing_node,119,230,200,-30,-0.13043478260869565,40,0,True,0.0,,,,10,2
13_p4,missing_node,122,144,136,-8,-0.05555555555555555,26,0,True,0.0,,,,10,2
18_p46,missing_node,120,151,105,-46,-0.304635761589404,47,-1,True,0.0,,,,10,2
5_p24,missing_node,129,255,202,-53,-0.20784313725490197,55,-3,True,0.0,,,,10,2
10_p38,missing_node,115,249,196,-53,-0.21285140562248997,55,-3,True,0.0,,,,10,2
15_p33,missing_node,128,254,204,-50,-0.1968503937007874,54,-3,True,0.0,,,,10,2
12_p30,missing_node,116,131,107,-24,-0.183206106870229,24,0,True,0.0,,,,10,2
10_p33,missing_node,129,253,127,-126,-0.4980237154150198,127,-3,True,0.0,,,,10,2
6_p5,missing_node,119,271,214,-57,-0.21033210332103322,60,-3,True,0.0,,,,10,2
4_p10,missing_node,126,127,111,-16,-0.12598425196850394,34,0,True,0.0,,,,10,2
1_p0,missing_node,123,249,194,-55,-0.22088353413654618,55,-3,True,0.0,,,,10,2
22_p29,missing_node,126,257,212,-45,-0.17509727626459143,45,-2,True,0.0,,,,10,2
12_p13,missing_node,126,257,212,-45,-0.17509727626459143,45,-2,True,0.0,,,,10,2
0_p19,missing_node,129,251,196,-55,-0.21912350597609562,55,-3,True,0.0,,,,10,2
14_p0,missing_node,129,255,198,-57,-0.2235294117647059,57,-3,True,0.0,,,,10,2
19_p40,missing_node,129,255,179,-76,-0.2980392156862745,78,-3,True,0.0,,,,10,2
19_p36,missing_node,120,261,208,-53,-0.20306513409961685,55,-3,True,0.0,,,,10,2
2_p36,missing_node,119,152,120,-32,-0.21052631578947367,35,-1,True,0.0,,,,10,2
6_p38,missing_node,132,259,151,-108,-0.416988416988417,110,-4,True,0.0,,,,10,2
8_p21,missing_node,128,258,208,-50,-0.1937984496124031,54,-3,True,0.0,,,,10,2
21_p14,missing_node,119,132,115,-17,-0.12878787878787878,22,0,True,0.0,,,,10,2
20_p21,missing_node,122,141,133,-8,-0.05673758865248227,15,0,True,0.0,,,,10,2
21_p13,missing_node,129,261,204,-57,-0.21839080459770116,60,-3,True,0.0,,,,10,2
20_p31,missing_node,128,266,213,-53,-0.19924812030075187,55,-3,True,0.0,,,,10,2
12_p42,missing_node,134,275,178,-97,-0.3527272727272727,99,-4,True,0.0,,,,10,2
16_p8,missing_node,124,144,132,-12,-0.08333333333333333,22,0,True,0.0,,,,10,2
13_p47,missing_node,129,255,141,-114,-0.4470588235294118,116,-3,True,0.0,,,,10,2
8_p45,missing_node,129,255,196,-59,-0.23137254901960785,60,-3,True,0.0,,,,10,2
0_p5,missing_node,117,251,198,-53,-0.21115537848605578,55,-3,True,0.0,,,,10,2
8_p47,missing_node,118,131,119,-12,-0.0916030534351145,19,0,True,0.0,,,,10,2
19_p14,missing_node,127,141,125,-16,-0.11347517730496454,34,0,True,0.0,,,,10,2
11_p22,missing_node,121,264,181,-83,-0.3143939393939394,85,-3,True,0.0,,,,10,2
19_p7,missing_node,119,132,116,-16,-0.12121212121212122,23,0,True,0.0,,,,10,2
16_p36,missing_node,130,233,178,-55,-0.23605150214592274,55,-3,True,0.0,,,,10,2
18_p1,missing_node,120,136,118,-18,-0.1323529411764706,36,0,True,0.0,,,,10,2
3_p27,missing_node,129,142,126,-16,-0.11267605633802817,16,0,True,0.0,,,,10,2
21_p46,missing_node,120,234,163,-71,-0.3034188034188034,87,-4,True,0.0,,,,10,2
13_p13,missing_node,122,253,198,-55,-0.21739130434782608,55,-3,True,0.0,,,,10,2
16_p11,missing_node,118,136,120,-16,-0.11764705882352941,25,0,True,0.0,,,,10,2
17_p40,missing_node,124,144,128,-16,-0.1111111111111111,25,0,True,0.0,,,,10,2
3_p6,missing_node,129,253,152,-101,-0.39920948616600793,115,-5,True,0.0,,,,10,2
20_p3,missing_node,122,265,189,-76,-0.28679245283018867,84,-3,True,0.0,,,,10,2
21_p4,missing_node,129,265,142,-123,-0.4641509433962264,125,-3,True,0.0,,,,10,2
12_p31,missing_node,126,143,134,-9,-0.06293706293706294,14,0,True,0.0,,,,10,2
2_p6,missing_node,123,261,144,-117,-0.4482758620689655,119,-3,True,0.0,,,,10,2
10_p27,missing_node,135,148,132,-16,-0.10810810810810811,23,0,True,0.0,,,,10,2
15_p5,missing_node,129,253,196,-57,-0.22529644268774704,58,-3,True,0.0,,,,10,2
18_p31,missing_node,134,146,134,-12,-0.0821917808219178,19,0,True,0.0,,,,10,2
20_p20,missing_node,123,155,126,-29,-0.1870967741935484,31,0,True,0.0,,,,10,2
4_p13,missing_node,118,140,89,-51,-0.36428571428571427,60,-2,True,0.0,,,,10,2
9_p32,missing_node,123,251,162,-89,-0.3545816733067729,100,-4,True,0.0,,,,10,2
18_p2,missing_node,128,145,136,-9,-0.06206896551724138,14,0,True,0.0,,,,10,2
0_p39,missing_node,128,146,134,-12,-0.0821917808219178,22,0,True,0.0,,,,10,2
14_p23,missing_node,126,255,159,-96,-0.3764705882352941,116,-3,True,0.0,,,,10,2
18_p35,missing_node,132,277,220,-57,-0.20577617328519857,60,-3,True,0.0,,,,10,2
14_p16,missing_node,119,139,122,-17,-0.1223021582733813,26,0,True,0.0,,,,10,2
22_p46,missing_node,127,140,112,-28,-0.2,28,0,True,0.0,,,,10,2
5_p41,missing_node,123,273,205,-68,-0.2490842490842491,72,-4,True,0.0,,,,10,2
14_p13,missing_node,129,257,196,-61,-0.23735408560311283,61,-4,True,0.0,,,,10,2
15_p17,missing_node,130,257,157,-100,-0.38910505836575876,121,-4,True,0.0,,,,10,2
22_p3,missing_node,124,262,211,-51,-0.1946564885496183,54,-3,True,0.0,,,,10,2
21_p17,missing_node,135,148,102,-46,-0.3108108108108108,46,0,True,0.0,,,,10,2
18_p24,missing_node,126,263,219,-44,-0.16730038022813687,44,-1,True,0.0,,,,10,2
22_p20,missing_node,123,143,127,-16,-0.11188811188811189,24,0,False,-3.0,,,,10,2
6_p41,missing_node,129,255,175,-80,-0.3137254901960784,91,-3,True,0.0,,,,10,2
1_p41,missing_node,128,271,192,-79,-0.2915129151291513,82,-5,True,0.0,,,,10,2
19_p16,missing_node,139,150,128,-22,-0.14666666666666667,24,0,True,0.0,,,,10,2
11_p31,missing_node,120,239,184,-55,-0.2301255230125523,55,-3,True,0.0,,,,10,2
14_p27,missing_node,129,267,199,-68,-0.2546816479400749,79,-3,True,0.0,,,,10,2
14_p43,missing_node,129,253,208,-45,-0.17786561264822134,45,-2,True,0.0,,,,10,2
4_p39,missing_node,127,251,153,-98,-0.3904382470119522,115,-4,True,0.0,,,,10,2
8_p25,missing_node,129,255,173,-82,-0.3215686274509804,92,-3,True,0.0,,,,10,2
15_p2,missing_node,131,261,204,-57,-0.21839080459770116,60,-3,True,0.0,,,,10,2
12_p3,missing_node,129,147,125,-22,-0.14965986394557823,23,0,True,0.0,,,,10,2
17_p40,missing_node,124,149,113,-36,-0.24161073825503357,49,0,True,0.0,,,,10,2
7_p28,missing_node,137,249,204,-45,-0.18072289156626506,45,-2,True,0.0,,,,10,2
19_p35,missing_node,126,255,202,-53,-0.20784313725490197,55,-3,True,0.0,,,,10,2
21_p3,missing_node,137,146,134,-12,-0.0821917808219178,19,0,True,0.0,,,,10,2
0_p32,missing_node,128,262,192,-70,-0.26717557251908397,79,-2,True,0.0,,,,10,2
12_p43,missing_node,121,234,179,-55,-0.23504273504273504,55,-3,True,0.0,,,,10,2
3_p4,missing_node,135,255,198,-57,-0.2235294117647059,57,-3,True,0.0,,,,10,2
0_p7,missing_node,121,254,184,-70,-0.2755905511811024,74,-4,True,0.0,,,,10,2
1_p12,missing_node,122,134,122,-12,-0.08955223880597014,19,0,False,-3.0,,,,10,2
19_p30,missing_node,133,235,167,-68,-0.28936170212765955,75,-3,False,4.0,,,,10,2
19_p22,missing_node,122,134,122,-12,-0.08955223880597014,19,0,True,0.0,,,,10,2
17_p0,missing_node,133,235,164,-71,-0.3021276595744681,71,-3,True,0.0,,,,10,2
14_p22,missing_node,129,255,151,-104,-0.40784313725490196,119,-4,True,0.0,,,,10,2
12_p26,missing_node,139,249,236,-13,-0.05220883534136546,27,0,False,2.0,,,,10,2
19_p46,missing_node,123,256,211,-45,-0.17578125,45,-2,True,0.0,,,,10,2
10_p40,missing_node,130,145,129,-16,-0.1103448275862069,26,0,True,0.0,,,,10,2
13_p39,missing_node,120,254,197,-57,-0.22440944881889763,60,-3,True,0.0,,,,10,2
4_p43,missing_node,125,237,182,-55,-0.2320675105485232,55,-3,True,0.0,,,,10,2
20_p1,missing_node,121,144,99,-45,-0.3125,59,-1,True,0.0,,,,10,2
8_p31,missing_node,125,138,102,-36,-0.2608695652173913,72,-1,True,0.0,,,,10,2
8_p25,missing_node,126,146,133,-13,-0.08904109589041095,22,0,True,0.0,,,,10,2
3_p44,missing_node,124,275,176,-99,-0.36,102,-3,True,0.0,,,,10,2
11_p21,missing_node,123,267,197,-70,-0.26217228464419473,79,-2,True,0.0,,,,10,2
16_p17,missing_node,130,268,211,-57,-0.2126865671641791,57,-3,True,0.0,,,,10,2
7_p31,missing_node,134,261,204,-57,-0.21839080459770116,60,-3,True,0.0,,,,10,2
3_p45,missing_node,126,142,104,-38,-0.2676056338028169,48,-1,True,0.0,,,,10,2
18_p7,missing_node,131,261,189,-72,-0.27586206896551724,79,-3,True,0.0,,,,10,2
10_p37,missing_node,128,140,132,-8,-0.05714285714285714,15,0,True,0.0,,,,10,2
8_p41,missing_node,124,237,182,-55,-0.2320675105485232,55,-3,True,0.0,,,,10,2
19_p45,missing_node,127,253,151,-102,-0.4031620553359684,104,-4,True,0.0,,,,10,2
0_p34,missing_node,122,134,117,-17,-0.12686567164179105,22,0,True,0.0,,,,10,2
19_p12,missing_node,127,261,119,-142,-0.5440613026819924,142,-4,True,0.0,,,,10,2
9_p23,missing_node,129,273,157,-116,-0.4249084249084249,118,-3,True,0.0,,,,10,2
21_p14,missing_node,138,253,159,-94,-0.3715415019762846,101,-4,True,0.0,,,,10,2
5_p30,missing_node,123,259,202,-57,-0.22007722007722008,60,-3,True,0.0,,,,10,2
15_p32,missing_node,121,126,110,-16,-0.12698412698412698,16,0,True,0.0,,,,10,2
1_p17,missing_node,124,128,97,-31,-0.2421875,31,-1,True,0.0,,,,10,2
19_p31,missing_node,128,140,123,-17,-0.12142857142857143,22,0,True,0.0,,,,10,2
13_p43,missing_node,128,254,199,-55,-0.21653543307086615,55,-3,True,0.0,,,,10,2
20_p43,missing_node,129,255,202,-53,-0.20784313725490197,53,-3,True,0.0,,,,10,2
15_p15,missing_node,126,155,134,-21,-0.13548387096774195,22,0,True,0.0,,,,10,2
13_p31,missing_node,128,257,204,-53,-0.20622568093385213,53,-3,True,0.0,,,,10,2
5_p42,missing_node,124,253,198,-55,-0.21739130434782608,55,-3,True,0.0,,,,10,2
2_p4,missing_node,117,245,187,-58,-0.23673469387755103,71,-2,True,0.0,,,,10,2
